1k-rows:
	branch clone T1: 0.139,0.200,0.130,0.177,0.129
	branch clone T2: 0.121,0.155,0.116,0.160,0.109
	branch clone T3: 0.113,0.124,0.111,0.178,0.113
	branch clone T4: 0.118,0.132,0.103,0.165,0.136
	
	branch diff T1 T0: 0.084,0.067,0.072,0.067,0.073
	branch diff T2 T0: 0.079,0.064,0.076,0.076,0.068
	branch diff T3 T0: 0.079,0.074,0.086,0.073,0.103
	branch diff T4 T0: 0.078,0.074,0.092,0.068,0.084
	
	branch merge T1 T0: 0.199,0.170,0.254,0.187,0.187
	branch merge T2 T0: 0.226,0.210,0.269,0.220,0.245
	branch merge T3 T0: 0.252,0.298,0.311,0.295,0.298
	branch merge T4 T0: 0.279,0.303,0.383,0.295,0.311


	sql copy T1: 117.500s, 119.800s, 121.900s, 123.200s, 120.400s
	sql copy T2: 119.800s, 121.900s, 123.200s, 120.400s, 117.500s
	sql copy T3: 121.900s, 123.200s, 120.400s, 117.500s, 119.800s
	sql copy T4: 123.200s, 120.400s, 117.500s, 119.800s, 121.900s
	
	sql diff T1 T0: 425.262s, 434.030s, 442.798s, 451.566s, 438.414s
	sql diff T2 T0: 434.030s, 442.798s, 451.566s, 438.414s, 425.262s
	sql diff T3 T0: 442.798s, 451.566s, 438.414s, 425.262s, 434.030s
	sql diff T4 T0: 451.566s, 438.414s, 425.262s, 434.030s, 442.798s
	
	sql merge T1 T0: 409.210s, 417.648s, 426.085s, 434.522s, 421.866s
	sql merge T2 T0: 417.648s, 426.085s, 434.522s, 421.866s, 409.210s
	sql merge T3 T0: 426.085s, 434.522s, 421.866s, 409.210s, 417.648s
	sql merge T4 T0: 434.522s, 421.866s, 409.210s, 417.648s, 426.085s


10k-rows:
	branch clone T1: 0.160,0.163,0.167,0.205,0.150
	branch clone T2: 0.181,0.158,0.142,0.140,0.146
	branch clone T3: 0.140,0.157,0.157,0.133,0.132
	branch clone T4: 0.172,0.226,0.183,0.136,0.128
	
	branch diff T1 T0: 0.297,0.280,0.280,0.296,0.276
	branch diff T2 T0: 0.311,0.282,0.283,0.269,0.274
	branch diff T3 T0: 0.330,0.264,0.277,0.271,0.317
	branch diff T4 T0: 0.292,0.282,0.259,0.268,0.290
	
	branch merge T1 T0: 1.052,1.111,0.936,0.848,0.915
	branch merge T2 T0: 1.189,1.109,1.263,1.195,1.270
	branch merge T3 T0: 1.586,1.358,1.347,1.287,1.204
	branch merge T4 T0: 2.009,1.387,1.519,1.686,1.512

	sql copy T1: 119.500s, 121.700s, 123.800s, 125.000s, 122.100s
	sql copy T2: 121.700s, 123.800s, 125.000s, 122.100s, 119.500s
	sql copy T3: 123.800s, 125.000s, 122.100s, 119.500s, 121.700s
	sql copy T4: 125.000s, 122.100s, 119.500s, 121.700s, 123.800s
	
	sql diff T1 T0: 446.525s, 455.731s, 464.938s, 474.145s, 460.335s
	sql diff T2 T0: 455.731s, 464.938s, 474.145s, 460.335s, 446.525s
	sql diff T3 T0: 464.938s, 474.145s, 460.335s, 446.525s, 455.731s
	sql diff T4 T0: 474.145s, 460.335s, 446.525s, 455.731s, 464.938s
	
	sql merge T1 T0: 429.671s, 438.530s, 447.389s, 456.248s, 442.960s
	sql merge T2 T0: 438.530s, 447.389s, 456.248s, 442.960s, 429.671s
	sql merge T3 T0: 447.389s, 456.248s, 442.960s, 429.671s, 438.530s
	sql merge T4 T0: 456.248s, 442.960s, 429.671s, 438.530s, 447.389s



100k-rows:
	branch clone T1: 0.163,0.195,0.129,0.145,0.140
	branch clone T2: 0.152,0.134,0.120,0.125,0.122
	branch clone T3: 0.147,0.117,0.131,0.107,0.124
	branch clone T4: 0.147,0.159,0.127,0.154,0.119
	
	branch diff T1 T0: 1.493,1.365,1.228,1.215,1.245
	branch diff T2 T0: 1.532,1.324,1.359,1.310,1.379
	branch diff T3 T0: 1.459,1.288,1.321,1.260,1.733
	branch diff T4 T0: 1.338,1.294,1.452,1.425,1.215
	
	branch merge T1 T0: 6.953,5.701,6.074,6.009,6.186
	branch merge T2 T0: 7.765,7.705,7.311,7.677,7.827
	branch merge T3 T0: 8.810,9.478,8.441,8.607,9.280
	branch merge T4 T0: 9.325,9.595,8.814,9.071,8.978

	sql copy T1: 121.500s, 123.000s, 124.200s, 119.300s, 122.700s
	sql copy T2: 123.000s, 124.200s, 119.300s, 122.700s, 121.500s
	sql copy T3: 124.200s, 119.300s, 122.700s, 121.500s, 123.000s
	sql copy T4: 119.300s, 122.700s, 121.500s, 123.000s, 124.200s
	
	sql diff T1 T0: 468.851s, 478.518s, 488.185s, 497.852s, 483.351s
	sql diff T2 T0: 478.518s, 488.185s, 497.852s, 483.351s, 468.851s
	sql diff T3 T0: 488.185s, 497.852s, 483.351s, 468.851s, 478.518s
	sql diff T4 T0: 497.852s, 483.351s, 468.851s, 478.518s, 488.185s
	
	sql merge T1 T0: 451.154s, 460.456s, 469.759s, 479.061s, 465.108s
	sql merge T2 T0: 460.456s, 469.759s, 479.061s, 465.108s, 451.154s
	sql merge T3 T0: 469.759s, 479.061s, 465.108s, 451.154s, 460.456s
	sql merge T4 T0: 479.061s, 465.108s, 451.154s, 460.456s, 469.759s



1m-rows:
	branch clone T1: 0.149,0.153,0.183,0.169,0.158
	branch clone T2: 0.126,0.146,0.163,0.138,0.122
	branch clone T3: 0.148,0.139,0.147,0.133,0.128
	branch clone T4: 0.137,0.132,0.160,0.134,0.135
	
	branch diff T1 T0: 3.210,2.903,3.155,3.279,3.578
	branch diff T2 T0: 2.891,3.171,3.064,3.095,2.942
	branch diff T3 T0: 2.891,2.945,2.839,3.020,3.083
	branch diff T4 T0: 3.051,2.784,3.098,2.897,2.850
	
	branch merge T1 T0: 16.436,15.748,15.193,16.109,16.294          Avg: 15.943
	branch merge T2 T0: 21.388,22.068,22.055,20.804,21.195          Avg: 21.483
	branch merge T3 T0: 24.132,24.492,25.288,25.037,24.429          Avg: 24.631
	branch merge T4 T0: 30.376,28.680,30.379,27.797,28.231          Avg: 29.212

	sql copy T1: 123.500s, 125.000s, 120.600s, 122.000s, 118.500s
	sql copy T2: 125.000s, 120.600s, 122.000s, 118.500s, 123.500s
	sql copy T3: 120.600s, 122.000s, 118.500s, 123.500s, 125.000s
	sql copy T4: 122.000s, 118.500s, 123.500s, 125.000s, 120.600s
	
	sql diff T1 T0: 492.293s, 502.444s, 512.594s, 522.745s, 507.519s
	sql diff T2 T0: 502.444s, 512.594s, 522.745s, 507.519s, 492.293s
	sql diff T3 T0: 512.594s, 522.745s, 507.519s, 492.293s, 502.444s
	sql diff T4 T0: 522.745s, 507.519s, 492.293s, 502.444s, 512.594s
	
	sql merge T1 T0: 473.712s, 483.479s, 493.247s, 503.014s, 488.363s          Avg: 488
	sql merge T2 T0: 483.479s, 493.247s, 503.014s, 488.363s, 473.712s          Avg: 488
	sql merge T3 T0: 493.247s, 503.014s, 488.363s, 473.712s, 483.479s          Avg: 489.161
	sql merge T4 T0: 503.014s, 488.363s, 473.712s, 483.479s, 493.247s          Avg: 489.161


